Inverso,100000,RadixSort,4,789500
Inverso,100000,RadixSort,4,636500
Inverso,100000,RadixSort,4,650600
Inverso,100000,RadixSort,4,708400
Inverso,100000,RadixSort,4,650000
Inverso,100000,RadixSort,4,658600
Inverso,100000,RadixSort,4,638900
Inverso,100000,RadixSort,4,598300
Inverso,100000,RadixSort,4,665200
Inverso,100000,RadixSort,4,737300
Inverso,100000,RadixSort,4,637000
Inverso,100000,RadixSort,4,621100
Inverso,100000,RadixSort,4,634600
Inverso,100000,RadixSort,4,624500
Inverso,100000,RadixSort,4,637200
Inverso,100000,RadixSort,4,614700
Inverso,100000,RadixSort,4,628400
Inverso,100000,RadixSort,4,648600
Inverso,100000,RadixSort,4,619600
Inverso,100000,RadixSort,4,640500
Inverso,100000,RadixSort,4,626100
Inverso,100000,RadixSort,4,664400
Inverso,100000,RadixSort,4,717400
Inverso,100000,RadixSort,4,675000
Inverso,100000,RadixSort,4,620400
Inverso,100000,RadixSort,4,696300
Inverso,100000,RadixSort,4,634300
Inverso,100000,RadixSort,4,1080400
Inverso,100000,RadixSort,4,688200
Inverso,100000,RadixSort,4,624900
Inverso,100000,RadixSort,4,646000
Inverso,100000,RadixSort,4,723200
Inverso,100000,RadixSort,4,641200
Inverso,100000,RadixSort,4,620800
Inverso,100000,RadixSort,4,631500
Inverso,100000,RadixSort,4,659400
Inverso,100000,RadixSort,4,606500
Inverso,100000,RadixSort,4,610800
Inverso,100000,RadixSort,4,627700
Inverso,100000,RadixSort,4,667100
Inverso,100000,RadixSort,4,611300
Inverso,100000,RadixSort,4,608400
Inverso,100000,RadixSort,4,603400
Inverso,100000,RadixSort,4,609100
Inverso,100000,RadixSort,4,665900
Inverso,100000,RadixSort,4,621900
Inverso,100000,RadixSort,4,611200
Inverso,100000,RadixSort,4,614200
Inverso,100000,RadixSort,4,602600
Inverso,100000,RadixSort,4,662600
Inverso,100000,RadixSort,4,619900
Inverso,100000,RadixSort,4,650800
Inverso,100000,RadixSort,4,618600
Inverso,100000,RadixSort,4,605600
Inverso,100000,RadixSort,4,629900
Inverso,100000,RadixSort,4,625700
Inverso,100000,RadixSort,4,618000
Inverso,100000,RadixSort,4,621600
Inverso,100000,RadixSort,4,622500
Inverso,100000,RadixSort,4,622900
Inverso,100000,RadixSort,4,643000
Inverso,100000,RadixSort,4,615100
Inverso,100000,RadixSort,4,636900
Inverso,100000,RadixSort,4,622000
Inverso,100000,RadixSort,4,1093500
Inverso,100000,RadixSort,4,716000
Inverso,100000,RadixSort,4,613100
Inverso,100000,RadixSort,4,740200
Inverso,100000,RadixSort,4,655200
Inverso,100000,RadixSort,4,663700
Inverso,100000,RadixSort,4,692400
Inverso,100000,RadixSort,4,1234900
Inverso,100000,RadixSort,4,1667000
Inverso,100000,RadixSort,4,688900
Inverso,100000,RadixSort,4,1107800
Inverso,100000,RadixSort,4,708800
Inverso,100000,RadixSort,4,668300
Inverso,100000,RadixSort,4,692800
Inverso,100000,RadixSort,4,625900
Inverso,100000,RadixSort,4,725900
Inverso,100000,RadixSort,4,629100
Inverso,100000,RadixSort,4,642100
Inverso,100000,RadixSort,4,660700
Inverso,100000,RadixSort,4,617700
Inverso,100000,RadixSort,4,630600
Inverso,100000,RadixSort,4,617300
Inverso,100000,RadixSort,4,637900
Inverso,100000,RadixSort,4,610800
Inverso,100000,RadixSort,4,664900
Inverso,100000,RadixSort,4,617300
Inverso,100000,RadixSort,4,625600
Inverso,100000,RadixSort,4,612900
Inverso,100000,RadixSort,4,671300
Inverso,100000,RadixSort,4,670300
Inverso,100000,RadixSort,4,643000
Inverso,100000,RadixSort,4,625600
Inverso,100000,RadixSort,4,625900
Inverso,100000,RadixSort,4,712700
Inverso,100000,RadixSort,4,610100
Inverso,100000,RadixSort,4,627200
Inverso,100000,RadixSort,4,625900
Inverso,100000,RadixSort,4,628800
Inverso,100000,RadixSort,4,653200
Inverso,100000,RadixSort,4,1087500
Inverso,100000,RadixSort,4,622600
Inverso,100000,RadixSort,4,629600
Inverso,100000,RadixSort,4,623100
Inverso,100000,RadixSort,4,626900
Inverso,100000,RadixSort,4,652800
Inverso,100000,RadixSort,4,619000
Inverso,100000,RadixSort,4,646700
Inverso,100000,RadixSort,4,635100
Inverso,100000,RadixSort,4,616500
Inverso,100000,RadixSort,4,626300
Inverso,100000,RadixSort,4,628900
Inverso,100000,RadixSort,4,626300
Inverso,100000,RadixSort,4,636500
Inverso,100000,RadixSort,4,619800
Inverso,100000,RadixSort,4,632900
Inverso,100000,RadixSort,4,672700
Inverso,100000,RadixSort,4,627700
Inverso,100000,RadixSort,4,660800
