Inverso,100000,BitonicSort,0,14046600
Inverso,100000,BitonicSort,0,13976300
Inverso,100000,BitonicSort,0,14519900
Inverso,100000,BitonicSort,0,14688400
Inverso,100000,BitonicSort,0,15329500
Inverso,100000,BitonicSort,0,14341300
Inverso,100000,BitonicSort,0,14003400
Inverso,100000,BitonicSort,0,13993900
Inverso,100000,BitonicSort,0,14553000
Inverso,100000,BitonicSort,0,13956500
Inverso,100000,BitonicSort,0,15617200
Inverso,100000,BitonicSort,0,15376100
Inverso,100000,BitonicSort,0,15661400
Inverso,100000,BitonicSort,0,14016400
Inverso,100000,BitonicSort,0,13948100
Inverso,100000,BitonicSort,0,13978100
Inverso,100000,BitonicSort,0,15147200
Inverso,100000,BitonicSort,0,15796800
Inverso,100000,BitonicSort,0,15785900
Inverso,100000,BitonicSort,0,15175300
Inverso,100000,BitonicSort,0,14455500
Inverso,100000,BitonicSort,0,14604900
Inverso,100000,BitonicSort,0,15845400
Inverso,100000,BitonicSort,0,14827000
Inverso,100000,BitonicSort,0,14590100
Inverso,100000,BitonicSort,0,15775100
Inverso,100000,BitonicSort,0,15805700
Inverso,100000,BitonicSort,0,14704200
Inverso,100000,BitonicSort,0,14331600
Inverso,100000,BitonicSort,0,15798300
Inverso,100000,BitonicSort,0,15792900
Inverso,100000,BitonicSort,0,14592200
Inverso,100000,BitonicSort,0,14798700
Inverso,100000,BitonicSort,0,13940500
Inverso,100000,BitonicSort,0,14012300
Inverso,100000,BitonicSort,0,14566800
Inverso,100000,BitonicSort,0,13994900
Inverso,100000,BitonicSort,0,13966900
Inverso,100000,BitonicSort,0,13962100
Inverso,100000,BitonicSort,0,14538900
Inverso,100000,BitonicSort,0,15010300
Inverso,100000,BitonicSort,0,14583300
Inverso,100000,BitonicSort,0,15710500
Inverso,100000,BitonicSort,0,14099500
Inverso,100000,BitonicSort,0,13963200
Inverso,100000,BitonicSort,0,13939700
Inverso,100000,BitonicSort,0,13952400
Inverso,100000,BitonicSort,0,14003500
Inverso,100000,BitonicSort,0,15218800
Inverso,100000,BitonicSort,0,13982200
Inverso,100000,BitonicSort,0,15425900
Inverso,100000,BitonicSort,0,15950500
Inverso,100000,BitonicSort,0,18729200
Inverso,100000,BitonicSort,0,15915500
Inverso,100000,BitonicSort,0,14263800
Inverso,100000,BitonicSort,0,14197300
Inverso,100000,BitonicSort,0,15798600
Inverso,100000,BitonicSort,0,15887200
Inverso,100000,BitonicSort,0,15816300
Inverso,100000,BitonicSort,0,14581100
Inverso,100000,BitonicSort,0,15279400
Inverso,100000,BitonicSort,0,15270600
Inverso,100000,BitonicSort,0,15008400
Inverso,100000,BitonicSort,0,14604700
Inverso,100000,BitonicSort,0,14092300
Inverso,100000,BitonicSort,0,14091300
Inverso,100000,BitonicSort,0,14238800
Inverso,100000,BitonicSort,0,14646200
Inverso,100000,BitonicSort,0,13959600
Inverso,100000,BitonicSort,0,13951300
Inverso,100000,BitonicSort,0,14018800
Inverso,100000,BitonicSort,0,14612000
Inverso,100000,BitonicSort,0,15766300
Inverso,100000,BitonicSort,0,15759000
Inverso,100000,BitonicSort,0,14597000
Inverso,100000,BitonicSort,0,13995900
Inverso,100000,BitonicSort,0,13952900
Inverso,100000,BitonicSort,0,15393300
Inverso,100000,BitonicSort,0,14182800
Inverso,100000,BitonicSort,0,15248500
Inverso,100000,BitonicSort,0,15307700
Inverso,100000,BitonicSort,0,14587700
Inverso,100000,BitonicSort,0,15754800
Inverso,100000,BitonicSort,0,15651900
Inverso,100000,BitonicSort,0,15847400
Inverso,100000,BitonicSort,0,15834300
Inverso,100000,BitonicSort,0,15912600
Inverso,100000,BitonicSort,0,14070300
Inverso,100000,BitonicSort,0,14787500
Inverso,100000,BitonicSort,0,15408600
Inverso,100000,BitonicSort,0,15727500
Inverso,100000,BitonicSort,0,15338500
Inverso,100000,BitonicSort,0,16080200
Inverso,100000,BitonicSort,0,17425600
Inverso,100000,BitonicSort,0,16538200
Inverso,100000,BitonicSort,0,15174400
Inverso,100000,BitonicSort,0,14454100
Inverso,100000,BitonicSort,0,15007000
Inverso,100000,BitonicSort,0,15448400
Inverso,100000,BitonicSort,0,15111000
Inverso,100000,BitonicSort,0,14438100
Inverso,100000,BitonicSort,0,14004400
Inverso,100000,BitonicSort,0,13959700
Inverso,100000,BitonicSort,0,14025600
Inverso,100000,BitonicSort,0,14958000
Inverso,100000,BitonicSort,0,13969300
Inverso,100000,BitonicSort,0,13969900
Inverso,100000,BitonicSort,0,14142200
Inverso,100000,BitonicSort,0,14597600
Inverso,100000,BitonicSort,0,13949900
Inverso,100000,BitonicSort,0,14018800
Inverso,100000,BitonicSort,0,13993000
Inverso,100000,BitonicSort,0,13973800
Inverso,100000,BitonicSort,0,13976300
Inverso,100000,BitonicSort,0,14046300
Inverso,100000,BitonicSort,0,13994900
Inverso,100000,BitonicSort,0,14135000
Inverso,100000,BitonicSort,0,15841800
Inverso,100000,BitonicSort,0,16083300
Inverso,100000,BitonicSort,0,14464900
Inverso,100000,BitonicSort,0,14104400
Inverso,100000,BitonicSort,0,13993600
Inverso,100000,BitonicSort,0,14513400
