Inverso,100000,QuickSort,2,197108600
Inverso,100000,QuickSort,2,196490100
Inverso,100000,QuickSort,2,197284800
Inverso,100000,QuickSort,2,197193900
Inverso,100000,QuickSort,2,196529000
Inverso,100000,QuickSort,2,209920300
Inverso,100000,QuickSort,2,196463900
Inverso,100000,QuickSort,2,197589800
Inverso,100000,QuickSort,2,196546100
Inverso,100000,QuickSort,2,196753900
Inverso,100000,QuickSort,2,197145400
Inverso,100000,QuickSort,2,196549100
Inverso,100000,QuickSort,2,197425400
Inverso,100000,QuickSort,2,196594900
Inverso,100000,QuickSort,2,221814700
Inverso,100000,QuickSort,2,201435600
Inverso,100000,QuickSort,2,196756100
Inverso,100000,QuickSort,2,198009000
Inverso,100000,QuickSort,2,196597400
Inverso,100000,QuickSort,2,197914300
Inverso,100000,QuickSort,2,196474500
Inverso,100000,QuickSort,2,196705800
Inverso,100000,QuickSort,2,196693400
Inverso,100000,QuickSort,2,196403500
Inverso,100000,QuickSort,2,196497200
Inverso,100000,QuickSort,2,196555700
Inverso,100000,QuickSort,2,196903500
Inverso,100000,QuickSort,2,196936800
Inverso,100000,QuickSort,2,196441500
Inverso,100000,QuickSort,2,196346300
Inverso,100000,QuickSort,2,196576100
Inverso,100000,QuickSort,2,196691900
Inverso,100000,QuickSort,2,196627400
Inverso,100000,QuickSort,2,196629900
Inverso,100000,QuickSort,2,196882600
Inverso,100000,QuickSort,2,196349000
Inverso,100000,QuickSort,2,201688100
Inverso,100000,QuickSort,2,196459000
Inverso,100000,QuickSort,2,196326300
Inverso,100000,QuickSort,2,196373900
Inverso,100000,QuickSort,2,196495700
Inverso,100000,QuickSort,2,197463800
Inverso,100000,QuickSort,2,196433700
Inverso,100000,QuickSort,2,196431400
Inverso,100000,QuickSort,2,196426300
Inverso,100000,QuickSort,2,197578700
Inverso,100000,QuickSort,2,196599400
Inverso,100000,QuickSort,2,196362600
Inverso,100000,QuickSort,2,197884800
Inverso,100000,QuickSort,2,196520900
Inverso,100000,QuickSort,2,197240800
Inverso,100000,QuickSort,2,196923600
Inverso,100000,QuickSort,2,196506900
Inverso,100000,QuickSort,2,196389200
Inverso,100000,QuickSort,2,196489000
Inverso,100000,QuickSort,2,197867300
Inverso,100000,QuickSort,2,196457900
Inverso,100000,QuickSort,2,196543000
Inverso,100000,QuickSort,2,196537300
Inverso,100000,QuickSort,2,196342900
Inverso,100000,QuickSort,2,196858200
Inverso,100000,QuickSort,2,196563100
Inverso,100000,QuickSort,2,198249700
Inverso,100000,QuickSort,2,196421000
Inverso,100000,QuickSort,2,196481400
Inverso,100000,QuickSort,2,198161200
Inverso,100000,QuickSort,2,196404300
Inverso,100000,QuickSort,2,196500000
Inverso,100000,QuickSort,2,196392700
Inverso,100000,QuickSort,2,197126800
Inverso,100000,QuickSort,2,196500600
Inverso,100000,QuickSort,2,196341500
Inverso,100000,QuickSort,2,196479100
Inverso,100000,QuickSort,2,196547600
Inverso,100000,QuickSort,2,197169500
Inverso,100000,QuickSort,2,196608800
Inverso,100000,QuickSort,2,196419800
Inverso,100000,QuickSort,2,197308100
Inverso,100000,QuickSort,2,196464600
Inverso,100000,QuickSort,2,197278500
Inverso,100000,QuickSort,2,196497700
Inverso,100000,QuickSort,2,196347800
Inverso,100000,QuickSort,2,196411400
Inverso,100000,QuickSort,2,196505000
Inverso,100000,QuickSort,2,199632500
Inverso,100000,QuickSort,2,196525000
Inverso,100000,QuickSort,2,196765300
Inverso,100000,QuickSort,2,196538600
Inverso,100000,QuickSort,2,196493400
Inverso,100000,QuickSort,2,197287300
Inverso,100000,QuickSort,2,196460200
Inverso,100000,QuickSort,2,197478900
Inverso,100000,QuickSort,2,196543900
Inverso,100000,QuickSort,2,197741600
Inverso,100000,QuickSort,2,196346900
Inverso,100000,QuickSort,2,196405100
Inverso,100000,QuickSort,2,196464900
Inverso,100000,QuickSort,2,196443200
Inverso,100000,QuickSort,2,197369700
Inverso,100000,QuickSort,2,196675100
